,offset,Traverse,Increment,bias,step,Points_visited,final_max,max_mag
3715,[ 0.000  0.000  2.300  13.000  0.000  0.000],1.8666666666666667,1.4,12,3,2500,[ 0.000  0.000  0.001 -12.600  0.000  0.000  596.198],596.1978053175246
3716,[ 0.000  0.000  2.300  13.000  13.000  0.000],1.8666666666666667,1.4,12,3,2500,[ 0.000  0.000  0.053 -11.219 -12.035  0.000  557.922],557.9217772325901
3717,[ 0.000  0.000  7.000 -13.000 -13.000  0.000],1.8666666666666667,1.4,12,3,2000,[ 0.000  0.000 -0.000  7.513  15.026  0.000  100.524],100.52428567117559
3718,[ 0.000  0.000  7.000 -13.000  0.000  0.000],1.8666666666666667,1.4,12,3,2000,[ 0.000  0.000 -0.001  12.600  0.000  0.000  103.310],103.31022014294555
3719,[ 0.000  0.000  7.000 -13.000  13.000  0.000],1.8666666666666667,1.4,12,3,2000,[ 0.000  0.000 -0.000  8.139 -16.279  0.000  92.827],92.82713179384064
3720,[ 0.000  0.000  7.000  0.000 -13.000  0.000],1.8666666666666667,1.4,12,3,2000,[ 0.000  0.000  0.000  0.000  14.000  0.000  99.340],99.34000241082292
3721,[ 0.000  0.000  7.000  0.000  0.000  0.000],1.8666666666666667,1.4,12,3,2500,[ 0.000  0.000 -4.356 -1.418  0.976  0.000  585.619],585.6190085480184
3722,[ 0.000  0.000  7.000  0.000  13.000  0.000],1.8666666666666667,1.4,12,3,2500,[ 0.000  0.000 -4.581 -0.887 -15.913  0.000  573.498],573.4983552921158
3723,[ 0.000  0.000  7.000  13.000 -13.000  0.000],1.8666666666666667,1.4,12,3,2000,[ 0.000  0.000  0.000 -6.887  13.774  0.000  82.594],82.59407717153469
3724,[ 0.000  0.000  7.000  13.000  0.000  0.000],1.8666666666666667,1.4,12,3,2000,[ 0.000  0.000 -0.001 -16.800 -0.000  0.000  102.550],102.54969721295751
3725,[ 0.000  0.000  7.000  13.000  13.000  0.000],1.8666666666666667,1.4,12,3,2500,[ 0.000  0.000 -4.732 -14.910 -10.453  0.000  542.086],542.0860076099574
3726,[ 0.000  0.000 -2.400 -13.000 -13.000  0.000],1.8666666666666667,1.4,12,5,2000,[ 0.000  0.000  0.000  6.887  13.774  0.000  77.217],77.21662991626582
3727,[ 0.000  0.000 -2.400 -13.000  0.000  0.000],1.8666666666666667,1.4,12,5,2000,[ 0.000  0.000  0.001  15.400  0.001  0.000  117.254],117.2535959963945
3728,[ 0.000  0.000 -2.400 -13.000  13.000  0.000],1.8666666666666667,1.4,12,5,2000,[ 0.000  0.000 -0.000  6.887 -13.774  0.000  76.648],76.64808651011366
3729,[ 0.000  0.000 -2.400  0.000 -13.000  0.000],1.8666666666666667,1.4,12,5,2000,[ 0.000  0.000  0.000 -0.000  16.800  0.000  119.143],119.14299902595091
3730,[ 0.000  0.000 -2.400  0.000  0.000  0.000],1.8666666666666667,1.4,12,5,2000,[ 0.000  0.000  5.062  1.491  1.875  0.000  504.261],504.261213304611
3731,[ 0.000  0.000 -2.400  0.000  13.000  0.000],1.8666666666666667,1.4,12,5,2000,[ 0.000  0.000  0.001 -0.000 -9.800  0.000  119.140],119.13955646938817
3732,[ 0.000  0.000 -2.400  13.000 -13.000  0.000],1.8666666666666667,1.4,12,5,2000,[ 0.000  0.000  0.000 -7.513  15.026  0.000  93.048],93.04801937645499
